,Created_time,Favourite_counts,Retweets_counts,Content
2664,2016-01-16 18:10:02+00:00,11,8,5 Grapes Native to the United States https://t.co/ZyytOYhrJ0 https://t.co/wHwWaOjqh0
2665,2016-01-14 20:03:52+00:00,42,19,Vivino now has over 1 million users in Italy! Grazie! https://t.co/0YX9Lzq8pX
2666,2016-01-13 20:44:03+00:00,23,14,"If you’re a serious wine drinker, you should know these ten terms. https://t.co/7B8TtxeMGJ https://t.co/U9Pq4dzVx1"
2667,2016-01-12 19:37:22+00:00,17,7,Vivino is thrilled to also announce our partnership with renowned wine author @KMacWine who will serve as an editorial adviser to Vivino
2668,2016-01-12 13:24:58+00:00,41,30,Proud to announce we've raised $25M in Series B. Toasting to our incredible partners and 13 million global users!  https://t.co/VXF2RpSo7N
2669,2016-01-11 23:42:03+00:00,14,13,Chardonnay: The World’s Most Popular White Wine https://t.co/22GqXbQZQM by @MsCMHavens https://t.co/CTTwXum7Nv
2670,2016-01-11 20:15:09+00:00,0,3,"RT @Konzelmann: Ever wonder what those diamonds are at the bottom of your glass? Check out this article explaining #WineStones
https://t.co…"
2671,2016-01-11 20:14:56+00:00,1,0,"@tiptoptaps Yes, you can change currency in your profile settings."
2672,2016-01-08 20:44:04+00:00,9,5,Can You Name The 7 Different Types of Wine Corks? https://t.co/feDea2maCK https://t.co/ATbmafKrIi
2673,2016-01-07 23:52:56+00:00,0,31,RT @RealWineGuru: The Day California #Wine Beat the French &amp; Shocked the World. https://t.co/tnJ6k9Volp RT via @vivino @Locke_Michelle http…
2674,2016-01-07 16:51:49+00:00,4,1,@BestofCyndi TY! What did you drink for #WineWednesday?!
2675,2016-01-06 23:01:59+00:00,2,1,@coxley89 Hope you had a great birthday!
2676,2016-01-06 18:07:46+00:00,3,1,Thanks @Carbonnieux.  Do you mind shooting us an email at support@vivino.com with the specifics and we will get that fixed? TY!
2677,2016-01-06 18:03:52+00:00,0,0,"@mariogimeno sorry to see that!  Are you back up and running? If not, we can help troubleshoot.  Send a note to support@vivino.com."
2678,2016-01-05 21:46:25+00:00,11,4,"Want to know more about the ""diamonds"" in your wine?   @MsCMHavens breaks it down for us.  https://t.co/uRovB1dym3 https://t.co/3erzVR3UGe"
2679,2016-01-05 21:36:36+00:00,1,0,@mcibellis Nice!  Did you have a favorite?
2680,2016-01-05 16:02:34+00:00,0,0,@CreativeCeci Did you go with the Rombauer?
2681,2016-01-04 21:26:38+00:00,8,7,Wondering how Syrah became Shiraz?  We've got answers!  https://t.co/dej2NxBUdY https://t.co/l5khTDvPxG
2682,2016-01-04 21:20:11+00:00,1,0,"@joaomvfsantos we are working on this, sorry about that!"
2683,2016-01-04 21:18:55+00:00,0,0,@andrewise email us at support@vivino.com and we will make sure to get those updates taken care of
2684,2016-01-04 21:14:37+00:00,1,0,"Hey @jejb_ if you need help with this, please email us at support@vivino.com.  Cheers!"
2685,2016-01-04 21:13:34+00:00,0,0,"@ChristySaidIt send us an email at support@vivino.com and we will walk you through this, TY!"
2686,2016-01-04 21:11:32+00:00,0,0,"@jolanda_vrolijk so sorry to hear that.  If you have specific feedback, we would love to hear it and can be reached at support@vivino.com."
2687,2016-01-04 21:09:27+00:00,0,0,"@jan_wiecher we know how frustrating it can be to see duplicate entries.The team is working hard to clean those up, appreciate the feedback!"
2688,2016-01-04 21:04:56+00:00,0,0,"@almostcharlotte yikes! sorry to hear and if you have any questions about setup, please let us know. You can email us at Support@Vivino.com."
2689,2016-01-04 21:00:09+00:00,0,0,@wegkaner sorry to hear.  Please email feedback to support@vivino.com and we will do our very best to address your concerns.
2690,2015-12-29 18:14:16+00:00,16,16,@JMiquelWine's Simple Guide to Bubbly will help you pop the perfect bottle on #NewYearsEve https://t.co/4gosp4rdK5 https://t.co/XcH7uhKJjH
2691,2015-12-26 03:52:06+00:00,123,60,WOW! Thank you for using Vivino. https://t.co/4m2wC82DmW
2692,2015-12-24 20:44:02+00:00,28,11,The day a 1973 Chateau Montelena Chardonnay took top honors remains a wine world milestone. https://t.co/nUFLmZ21mc https://t.co/O5EJNWBKir
2693,2015-12-24 18:10:16+00:00,33,31,The Day California Wine Beat the French and Shocked the Worl https://t.co/a2zDDupwFQ https://t.co/FWeVnUtqTH
2694,2015-12-23 18:10:03+00:00,13,8,Introducing Quick Compare from Vivino https://t.co/h46YsDrrMR https://t.co/0gOSQv4CyT
2695,2015-12-23 04:03:12+00:00,16,13,How to make a batch of mulled wine: https://t.co/dBKXR46Pwo https://t.co/HWNZPHJSGO
2696,2015-12-22 23:42:12+00:00,12,11,The History of Mulled Wine https://t.co/pwx1dPHzri https://t.co/7oDfQeQvMn
2697,2015-12-21 18:57:55+00:00,0,5,RT @WineAtlas: The Origin of Zinfandel &amp; Primitivo | https://t.co/ev7jlAzfbT via @vivino https://t.co/7T04H1cO33
2698,2015-12-21 00:56:59+00:00,1,1,"@jdrake3t Hi Joshua, can you email support[at]https://t.co/iaTygAdJDw? The team will hopefully be able to troubleshoot you."
2699,2015-12-20 20:44:02+00:00,23,18,Most Popular Destinations for White Wine Lovers https://t.co/2Co1qU1HXq https://t.co/wXZ7bIciE5
2700,2015-12-20 18:10:04+00:00,5,2,Give these globes a shake to discover the wines locals enjoy drinking. https://t.co/UDtKVXsvq4 https://t.co/XGz5Bg8abv
2701,2015-12-20 04:03:03+00:00,8,7,Vivino Quick Compare is designed specifically to help you shop for wine: https://t.co/wOIhED8F9c https://t.co/pB40H3VQBg
2702,2015-12-19 23:44:43+00:00,0,0,"@david__r__jones Hi David, please email support@vivino.com. It may have to do with a setting on your phone."
2703,2015-12-19 23:42:09+00:00,15,15,Stellenbosch is home to where Chenin Blanc ripens to perfection: https://t.co/YjGBDRDQkD https://t.co/smDZAUKb3u
2704,2015-12-19 20:44:00+00:00,1,1,"Introducing Quick Compare, a better way to shop for wine: https://t.co/2CdSD1I7Lj"
2705,2015-12-19 18:44:26+00:00,2,0,@fabienlaine Great idea! We'll check with product team.
2706,2015-12-19 18:40:50+00:00,0,10,RT @TatianaLivesey: Winerist's Most Popular Destinations for White Wine Lovers  via @vivino https://t.co/YTGpGggewJ via vivino https://t.co…
2707,2015-12-19 18:10:04+00:00,2,4,Around the World in 16 Globes: A Holiday Gift Guide https://t.co/GVDH1j7JQg https://t.co/RgVk5H8QQm
2708,2015-12-17 20:44:17+00:00,3,0,In 1967 UC Davis Professor Austin Goheen visited Puglia and noticed a similarity between Primitivo and Zinfandel: https://t.co/GHIizo5BgK
2709,2015-12-17 18:10:03+00:00,21,15,The Origin of Zinfandel and Primitivo https://t.co/K1562EdjQV https://t.co/mCkgLx550p
2710,2015-12-17 04:03:16+00:00,15,16,"Zinfandel, grown in California, and Primitivo, grown in Italy are the same grape. Learn why there are two names: https://t.co/TsvdVNh1gg"
2711,2015-12-16 23:42:04+00:00,1,0,"Many people struggle when talking to a sommelier, clamming up and offering one-word answers: https://t.co/OKrMKVFI4L"
2712,2015-12-16 20:44:03+00:00,1,1,"If you were a pro, you'd be the somm. So drop your inhibitions. https://t.co/R8rXQWBAtt"
2713,2015-12-16 20:07:13+00:00,11,6,How To Talk To Your Sommelier about Wine by @tracybyrnes https://t.co/xEsm5p7IxI https://t.co/8NCKMmCP9V
2714,2015-12-14 04:03:05+00:00,21,14,"Bins 128, 150, 407 and 389 are some of Penfolds' most collectable Bins: https://t.co/UP9ys52XqO https://t.co/JwNn7UGOu7"
2715,2015-12-13 23:42:15+00:00,19,8,Bin 28 was the second wine series created at Penfolds after the Grange: https://t.co/Me50nYV5CD https://t.co/rKZFqA2z5A
2716,2015-12-13 20:44:00+00:00,1,3,"“Everybody knows these wines are great."" https://t.co/P25fZRiCa4"
2717,2015-12-13 18:10:05+00:00,12,2,"Bin 95, or the Grange, is Penfold's most famous Bin: https://t.co/orjd3LAjdg https://t.co/AAapdmzu8M"
2718,2015-12-11 23:34:19+00:00,2,2,"Thanks everyone for coming to #vivinoholiday15!  @emerald_roses @AllyCapellino, we loved your tweets so much, you win our @Coravin contest!"
2719,2015-12-11 20:44:08+00:00,8,9,Vivino's Choice: Top 50 White Wines of 2015 https://t.co/2ixwVi4Y8S https://t.co/Vty22J7Pmw
2720,2015-12-11 18:10:10+00:00,15,6,"Champagne is made with Chardonnay, Pinot Noir and/or Pinot Meunier: https://t.co/jzMiOxRspR https://t.co/E9KF0geA5F"
2721,2015-12-11 04:03:27+00:00,8,11,Experts Weigh in on Top Wines of 2015 https://t.co/bYhmpOawI0 https://t.co/DJPlH7EDL3
2722,2015-12-10 23:42:06+00:00,8,10,Vivino's Choice: Top 50 Sparkling Wines of 2015 https://t.co/GDm9ofwwjP https://t.co/9R8URBIKJF
2723,2015-12-10 22:00:58+00:00,0,0,@tijnbenedek Email support[at]https://t.co/iaTygAdJDw and they'll try to help get this sorted. Sorry for your troubles!
2724,2015-12-10 20:44:01+00:00,6,9,Penfolds: Behind the Bin Numbers https://t.co/iPTyS93Wto https://t.co/X2HX8LVFpK
2725,2015-12-10 19:28:27+00:00,10,14,Vivino's Choice: Top 50 Red Wines of 2015 https://t.co/f9EaZ10hux https://t.co/jxnJcrLemT
2726,2015-12-09 20:44:15+00:00,15,10,The Meiomi Pinot Noir 2014 is #48 on the list of Top 50 Wines Under $25 in 2015  https://t.co/WsmwpeTrZU https://t.co/ggeKn07fMU
2727,2015-12-09 18:10:28+00:00,10,14,Vivino's Choice: Top 50 Under $25 Wines of 2015 https://t.co/OyfKXYqYB9 https://t.co/wMhxxpMiBf
2728,2015-12-09 04:03:02+00:00,15,5,The styles of Champagne https://t.co/YsxVQ2StlK https://t.co/XMJmyj05Qe
2729,2015-12-08 23:42:05+00:00,12,8,10 essentials for understanding Champagne: https://t.co/vGkARxX66Q https://t.co/IGB8QFtpgb
2730,2015-12-08 20:44:16+00:00,10,14,The categories of Champagne https://t.co/dShKX82B0e https://t.co/tuWpoO0CqV
2731,2015-12-08 19:03:51+00:00,13,13,Don’t Buy Another Bottle of Champagne Until You Read This https://t.co/an4ntDc02y by @KMacWine https://t.co/A8UHLrJExA
2732,2015-12-08 00:46:06+00:00,0,5,"RT @MorganWHarris: For anyone who hasn't seen it, I had a total blast writing this guide to aging and cellaring wine for @vivino: https://t…"
2733,2015-12-07 19:21:20+00:00,0,2,RT @MsCMHavens: Choosing the Correct Stemware for Champagne https://t.co/4nyjoIHOve via @vivino
2734,2015-12-07 18:10:07+00:00,4,5,The spiritual home of Chenin Blanc production is in the heart of the Loire Valley https://t.co/XIGsDDMNR8 https://t.co/C5qVDbZIMQ
2735,2015-12-07 04:03:02+00:00,9,12,Drinking sparkling wine out of a white wine glass? It's becoming more common. Here's why: https://t.co/ZDJBHuVfFu https://t.co/OPyZgWkxc4
2736,2015-12-06 23:42:01+00:00,6,6,The Northern Rhône is the spiritual home of Syrah https://t.co/0eFEs91U4y https://t.co/Qk17I8lANk
2737,2015-12-06 20:44:04+00:00,8,7,Rumor says the coupe was molded from the breast of Marie Antoinette. True/false? Lear here: https://t.co/DkTeZq0nGS https://t.co/mtKpXkJJlw
2738,2015-12-06 18:10:07+00:00,5,8,7 Tips For Pulling Off a Blind Wine Tasting Party https://t.co/7Ox7jlj4GM
2739,2015-12-06 04:03:05+00:00,9,14,"Champagnes and sparkling wines deserve the right glass, but which to choose? https://t.co/sbWShN5auK https://t.co/tvZZx3IbCu"
2740,2015-12-05 23:42:26+00:00,6,2,"Cote d'Or Burgundy is the “original gangster"" Chardonnay: https://t.co/sJ3HA1vqKW https://t.co/DU3jr7ra82"
2741,2015-12-05 20:44:03+00:00,8,4,The flute is the most classic glass to drink Champagne. Here are more options to consider: https://t.co/GdI7NmVxJo https://t.co/fdKLOwNfaf
2742,2015-12-05 20:26:10+00:00,0,4,RT @Bonanzinga: Congrats @heinizach and the whole @vivino team for being editor choice in @AppStore cc @balderton https://t.co/yidrSBeYv7
2743,2015-12-05 20:25:57+00:00,0,0,"@arcfire No, sounds like a glitch. Please email support[at]https://t.co/iaTygAdJDw and they will help you out!"
2744,2015-12-05 18:10:21+00:00,10,10,Vintage Champagne is one of the most age-worthy wines on the planet. https://t.co/0puFnHZse4 https://t.co/8i1701QV9q
2745,2015-12-05 04:03:13+00:00,8,3,Picking the Right Stemware for Champagne by @MsCMHavens https://t.co/u2arABBTwp https://t.co/lWIBOPFubH
2746,2015-12-04 22:52:26+00:00,0,1,"RT @VinariusLondon: Maybe not the best Terroir, but there is wine in Paris Intra Muros! https://t.co/Kpk6sqQV9X"
2747,2015-12-04 04:03:00+00:00,6,6,"Aglianico, a Red With a Sense of Place https://t.co/xT9Toj0KyY"
2748,2015-12-02 19:53:11+00:00,0,46,"RT @JMiquelWine: 7 Wonders in the World of #Wine
You'll be Surprised...
Read https://t.co/0UnRPuRtoW
@vivino #WineLover #Travel 🍷🌎🍷 https:/…"
2749,2015-12-02 17:20:13+00:00,4,2,10 Life-Changing Things To Try In December https://t.co/A7tRZoJ6gW
2750,2015-12-02 16:25:31+00:00,0,1,@Quentin_Jayat Hey Quentin. Please email support[at]https://t.co/iaTygAdJDw. Thanks!
2751,2015-12-01 20:44:09+00:00,11,5,Israel Aims to Recreate Wine That Jesus and King David Drank https://t.co/JDxssucgX0
2752,2015-12-01 17:21:45+00:00,0,0,"@VineyardPaul Sorry about that Paul! We're expecting to have this corrected by next release, which should come in about 1-2 weeks."
2753,2015-12-01 04:03:02+00:00,39,41,"Calmont Klettersteig in Mosel, Germany, is home to the world's steepest vineyard: https://t.co/rOXskYBWda https://t.co/rJ08mo21BW"
2754,2015-11-30 23:42:01+00:00,18,17,Barone Ricasoli Castle and Winery in Tuscany is believed to be the oldest winery in Italy: https://t.co/Bwri19gzy2 https://t.co/bpfuVXt1u9
2755,2015-11-30 20:46:05+00:00,26,16,"Grow vines on volcanic soil? On the Canary Islands, this is no problem: https://t.co/Nfsuhp5vmy https://t.co/T1cLtiNSnD"
2756,2015-11-30 04:03:08+00:00,8,4,Five great books for the wine lovers on your shopping list https://t.co/jQZs9BBlwO
2757,2015-11-30 01:43:39+00:00,5,10,The Seven Wine Wonders of the World https://t.co/w5vjGnoIkp by @JMiquelWine https://t.co/l9FHb8VbYV
2758,2015-11-30 01:40:30+00:00,1,0,"@HigherEdSoc Ah, noted. Thanks for feedback,"
2759,2015-11-27 21:47:31+00:00,0,0,@HigherEdSoc Thanks for the feedback Joshua. Check out our detailed look at our ratings: https://t.co/576nne86JQ
2760,2015-11-27 20:24:25+00:00,6,6,Top 25 French Champagne wines right now https://t.co/2tBygHNcBp
2761,2015-11-26 04:03:17+00:00,12,16,Need some advice on building up a cellar? @MorganWHarris has some suggestions: https://t.co/NrlRMvRXad https://t.co/KTqpDEDvGn
2762,2015-11-25 23:42:09+00:00,12,9,What's Happening When Wine Ages? https://t.co/ou1QJE1HCP https://t.co/GFmYT67nda
2763,2015-11-25 20:44:08+00:00,9,8,Better with Age? The Ideal Time To Drink Your Wine https://t.co/MNXM48uqkN https://t.co/ebeoxGsfzp
2764,2015-11-25 19:07:53+00:00,0,0,@jaynosinbin Sorry about that! We'll investigate your profile and what's going on there.
2765,2015-11-25 18:10:11+00:00,9,12,Learn the factors on what determines how long a wine can age: https://t.co/aYO96nh9Ha https://t.co/IUMPgMkdan
2766,2015-11-25 04:03:14+00:00,16,31,Your Guide to Aging Wine: Why and When You Should Age Wine https://t.co/oaLbllPBMy by @MorganWHarris https://t.co/5AFKKhzu4G
2767,2015-11-25 01:46:33+00:00,0,4,RT @debra11: #wine: Your Guide to Aging Wine: Why and When You Should Age Wine https://t.co/genLnrBqsc
2768,2015-11-24 20:44:05+00:00,12,11,Host Thanksgiving like a Boss: Holiday Food and Wine Pairings To Impress https://t.co/JnMf0GSfwk https://t.co/Cl9PWTn2Qt
2769,2015-11-24 18:22:15+00:00,2,1,@cmarentis thanks so much for supporting @vivino! Cheers!  https://t.co/Fj5AVof5dk
2770,2015-11-24 18:13:23+00:00,2,1,We are in good company here with @yummly.  Thanks @CNET!  https://t.co/YaUGkgkRqV
2771,2015-11-23 19:13:36+00:00,1,0,"@EdH_B Sounds like a glitch, sorry about that! We'll investigate."
2772,2015-11-22 23:47:16+00:00,0,0,"@JamieBellinger Hi Jamie, that's frustrating. Please email support[at]https://t.co/iaTygAdJDw and they can try to help fix this problem."
2773,2015-11-22 23:46:40+00:00,0,0,@PictureYankee Of course! It's in our roadmap -- we know it's not ideal at the moment. Thanks for the feedback.
2774,2015-11-20 23:42:18+00:00,7,7,"Differences between N. &amp; S. Hemisphere wines. Opinions by @CHARLIEWINES, @winewankers and @thewinetattoo. All here: https://t.co/jPk9WAZgEz"
2775,2015-11-20 20:44:07+00:00,7,8,What are key differences between Northern and Southern Hemisphere wines? Experts @Timatkin @jamiegoode weigh in: https://t.co/oQvWnQquKD
2776,2015-11-20 18:10:08+00:00,41,31,Northern vs. Southern Hemisphere Wines: Is There a Difference? https://t.co/qoFcxXn2sG https://t.co/DtpVMuu4ja
2777,2015-11-20 04:03:03+00:00,11,9,Never had a Beaujolais Nouveau? This is what it can taste like. https://t.co/6ikJutmN4C https://t.co/TyiRYYv1yD
2778,2015-11-19 23:42:05+00:00,23,27,Today is Beaujolais Nouveau Day. Learn more about this day here: https://t.co/O6JVruj7xn https://t.co/UZxLUEziHy
2779,2015-11-19 20:44:01+00:00,10,11,Beaujolais makes great wines. We've got recommendations on producers from #Uncorked somms: https://t.co/bNgaacvaw6 https://t.co/w3skqqcn11
2780,2015-11-19 18:10:33+00:00,5,11,Beaujolais Nouveau Day: Celebrating the Wine and Region https://t.co/R7LoAxhqt7 https://t.co/1BNGYDCttv
2781,2015-11-18 19:03:16+00:00,0,0,"@randomshenans Yes, great request. It's in our pipeline. Stay tuned!"
2782,2015-11-18 18:05:54+00:00,1,0,"@vinchbat Try out Vivino! We've got 12 millions users and 35 million ratings, making us the biggest wine community in the world."
2783,2015-11-18 18:02:31+00:00,0,0,@randomshenans Thanks for feedback!
2784,2015-11-17 22:11:26+00:00,8,6,Don't forget to tune in to #Uncorked on @ESQTV tonight to see what happens when the somms compete in #TopSomm https://t.co/aCi6SXkkFA
2785,2015-11-17 00:35:14+00:00,0,0,"@BMcManners Hi, please email vivino@jacksonswines.com and they will help troubleshoot you ASAP. Thanks!"
2786,2015-11-16 21:41:41+00:00,0,0,"@travelwinechick Hi Elizabeth, that's frustrating. We'll reach out to you via email."
2787,2015-11-16 17:06:23+00:00,0,0,"@malcdrac  Hi Malcolm, can you please email vivino@jacksonswines.com with either your order # or the email address you used? Thanks!"
2788,2015-11-16 13:33:46+00:00,1,3,Share your special wine moment for a chance to win 1 year of Vivino Premium https://t.co/ueqShhcHAm
2789,2015-11-16 04:03:03+00:00,7,5,How an accident turned into America's favorite white wine: https://t.co/VjlITF9NNC
2790,2015-11-15 23:42:08+00:00,34,35,"Syrah, Shiraz and Petite Sirah. Here are the differences between the three: https://t.co/KbUuDn8bWw https://t.co/S4H2rmHtSK"
2791,2015-11-15 20:44:08+00:00,11,12,"Zinfandel: Not quite from California, but the state has just about made it their own... https://t.co/gPYMAtqzm2 https://t.co/b42ZDTC59S"
2792,2015-11-15 18:10:30+00:00,1,0,"“I'm betting on this,"" Jackson told his team on his Chardonnay. “I'm betting everything. Because it's delicious."" https://t.co/2DICz67OfU"
2793,2015-11-15 04:03:01+00:00,13,15,Bordeaux is confusing. Here's some clarity in just a 600-word guide: https://t.co/qVApdWI2vY https://t.co/obVqIgCc6Z
2794,2015-11-14 23:42:09+00:00,4,7,Wine Harvest 2015: Napa Valley Reports an Outstanding but Small Grape Crop https://t.co/n7bK6Xg1TR
2795,2015-11-14 20:44:15+00:00,8,9,Chateau Dynasty in China is like the Buckingham Palace of wineries: https://t.co/KcLh20XzhP https://t.co/eR7u5fW2Er
2796,2015-11-14 18:10:17+00:00,3,3,L’Avventura of Making Wine on a Volcano https://t.co/fGKuvbtULL
2797,2015-11-14 05:45:07+00:00,0,0,"@DaveMinella Hi Dave, please email support[at]https://t.co/iaTygAdJDw and they'll help get this sorted."
2798,2015-11-14 00:08:50+00:00,0,0,"@malcdrac Hi Malcolm, we'll have someone from our team reach out to you regarding your order."
2799,2015-11-14 00:04:56+00:00,0,0,"@clenderman Sorry about that Chris! There was a bug, and we'll get it fixed. Thanks for report."
2800,2015-11-14 00:02:59+00:00,1,0,"@JamesTRussell Sorry about that James! Sounds like a bug, we'll investigate."
2801,2015-11-13 04:03:05+00:00,1,2,"A short walk from Place de Tertre, Montmartre’s main tourist trap, you can find Paris’ only wine-producing vineyard https://t.co/R74Z7FGjPX"
2802,2015-11-12 23:42:01+00:00,3,8,Clos Montmartre: The Only Wine from Paris https://t.co/yB6Uj350BX https://t.co/YHLOUdSxcj
2803,2015-11-12 19:36:46+00:00,0,8,RT @TheCastello: We are honored to be included on the short list! #castles #NapaValley https://t.co/Jjvh68Ieta
2804,2015-11-11 23:42:04+00:00,5,4,Sweet Sweet Chardonnay: The Accident That Created America’s Favorite White Wine https://t.co/V2tcMeMPfu https://t.co/rGuoApAENz
2805,2015-11-11 22:51:53+00:00,0,4,RT @TatianaLivesey: The @vivino community had a great night tasting grower Champagnes with @champagnespy @SorchaHolloway @britishwine 🍷 htt…
2806,2015-11-11 22:51:41+00:00,0,7,RT @champagnespy: From crisp to bold to chalky to lovely and back again. Had fun hosting a small grower tasting for @vivino friends. https:…
2807,2015-11-11 20:44:12+00:00,6,5,Whoops: How an Accident Turned into a New Style of Wine https://t.co/81CaMb0S3v https://t.co/FjQObGLm1W
2808,2015-11-11 18:52:13+00:00,11,7,The winery Castello di Amorosa in the United States took 14 years to be built: https://t.co/q8EEHJgWL2 https://t.co/8Nekaoq9DO
2809,2015-11-11 16:55:55+00:00,1,0,@PercheNoMaja Hi! You can manage your cellar with Vivino and you can export your wines into a csv file online!
2810,2015-11-11 04:03:25+00:00,8,4,Heidelberg Castle in Germany is home to the largest wine barrel on the planet: https://t.co/0mJFuilKYE
2811,2015-11-11 01:35:24+00:00,0,6,RT @damewine: Fun @vivino Event in #NYC Tonight @MsCMHavens @champagnespy @RobbiePriddle #wine https://t.co/kDGk1880Jz
2812,2015-11-10 23:42:06+00:00,8,6,Chillon Castle in Switzerland was built in 1248 and produces great white wines on location https://t.co/QKQDnFVS4q https://t.co/hBJGeleDV7
2813,2015-11-10 18:42:38+00:00,26,23,5 of the World’s Most Stunning Winery Castles Outside of France https://t.co/ziRPZN0TXr #wine #winelover https://t.co/ghV5fSQvpB
2814,2015-11-09 17:19:02+00:00,0,3,RT @SorchaHolloway: For anyone who drinks wine ever- @vivino ! And don't forget to follow me 😉🍷🍇 #wine #winetasting  https://t.co/RdxxIrQirp
2815,2015-11-08 23:42:06+00:00,10,5,ICYMI: Vivino Is Now Faster than Ever https://t.co/bt1uOqE8v9 https://t.co/nmHLkfRtBd
2816,2015-11-08 20:44:16+00:00,14,17,Never waste leftover wine. Three ways to use leftover wine: https://t.co/HiUo16iePp via @thebrits https://t.co/6yF1m844yb
2817,2015-11-08 18:10:22+00:00,4,6,"""Wine is always a good connection."" https://t.co/s4w1OImJZk"
2818,2015-11-08 04:03:06+00:00,14,12,How Wine Is Changing the Beauty Industry https://t.co/hj7uQxSPmL https://t.co/lBFrnMfHBt
2819,2015-11-07 23:42:05+00:00,2,2,Paris Holds Its First Vivino Meetup https://t.co/wtWTPtieDC
2820,2015-11-07 20:44:07+00:00,1,1,Wine Gift Options Abound for Thanksgiving https://t.co/ArIpTXBMHb
2821,2015-11-07 18:10:14+00:00,17,18,Bordeaux is confusing. Here's some clarity in just a 3-minute guide: https://t.co/jotZNp25EH https://t.co/XrztWPGE9U
2822,2015-11-07 04:03:11+00:00,9,4,"What Every Wine Geek Needs to Know, Right Now https://t.co/KcWlXc75Bu"
2823,2015-11-06 22:16:00+00:00,0,4,"RT @ESQTV: Premier old-world bottle, or pop-n-pour easy drinker?

Take the #Uncorked quiz to decide which wine to drink: https://t.co/ldkGw…"
2824,2015-11-06 21:19:01+00:00,5,4,Vivino held its first meetup in Paris for a night of wine tasting. Check it out! https://t.co/EVQYQl3zQb
2825,2015-11-05 23:34:17+00:00,11,7,"It's here!  @BritishVogue's December issue featuring @Vivino in a great ""Digital Downloads"" roundup #DecemberVogue https://t.co/l8ijPo6umR"
2826,2015-11-05 22:16:59+00:00,1,0,"@Wine_Observer Hi, please email support[at]https://t.co/iaTygAdJDw, and they'll help troubleshoot your issues."
2827,2015-11-05 22:16:22+00:00,1,0,"@allfader Email support[at]https://t.co/iaTygAdJDw, they'll help troubleshoot here."
2828,2015-11-05 04:03:04+00:00,6,3,Learn about the Vivino wine rating system in this informative post: https://t.co/eEqUKyev4L https://t.co/ivyyA5VLMJ
2829,2015-11-05 00:10:56+00:00,1,0,"@kiraselina Hi Kira, email support[at]https://t.co/iaTygAdJDw and they should be able to help out."
2830,2015-11-04 23:42:05+00:00,6,5,Vivino Users: The Ratings They Use: https://t.co/kFKLYbJ1fS https://t.co/TGaT8JxlNl
2831,2015-11-04 20:44:05+00:00,7,4,The distribution of wine ratings on Vivino: https://t.co/xpvg2318Cn https://t.co/lEPkCjwYLO
2832,2015-11-04 18:10:12+00:00,13,12,How Vivino ratings compare to 7 of the world's top wine critics: https://t.co/RjnQY4Xrl5 https://t.co/9EwahG3qcN
2833,2015-11-04 16:37:07+00:00,5,1,"Thanks for the mention @mashable!  We are in great company in ""15 apps every foodie must have on their phone"" https://t.co/BXJDesAndw"
2834,2015-11-04 15:49:42+00:00,7,3,Are Vivino #Wine Ratings Credible? https://t.co/6j46T9S6Tn https://t.co/jZYWp6SWjJ
2835,2015-11-04 04:03:13+00:00,3,3,"There was a time long ago, when wine was used as a staple beauty product for the poor. https://t.co/oVa5gF4mzU https://t.co/nMBKdt3WwP"
2836,2015-11-03 22:33:48+00:00,0,17,RT @heinizach: Are Vivino Ratings Credible? https://t.co/gO9aRm2z32 via @vivino
2837,2015-11-03 18:10:05+00:00,5,2,Vinotherapy: How Wine Is Changing the Beauty Industry https://t.co/3on2zokcqZ https://t.co/wLka1UrUYC
2838,2015-11-02 18:40:43+00:00,0,0,"@quinnal Yes, there is a bug. We're working to fix it for the next update. Sorry for your troubles, thanks for your patience."
2839,2015-11-02 18:22:08+00:00,0,0,@CygnusSEO Please send email to support[at]https://t.co/iaTygAdJDw and they will try to troubleshoot as quickly as possible.
2840,2015-11-01 18:10:03+00:00,7,6,Vivino Is Now Faster than Ever https://t.co/8nOGrMXgKR https://t.co/CFhLiewBey
2841,2015-11-01 03:03:13+00:00,5,5,6 Californian Syrahs To Embrace the Fall https://t.co/U48ATIqo1B
2842,2015-10-31 19:44:03+00:00,0,1,Your Next Lesson: Aglianicos https://t.co/v07b2rDXJ9
2843,2015-10-31 17:10:15+00:00,9,12,Happy Halloween! https://t.co/YtFWyWKQFF https://t.co/4H1p3GD7GG
2844,2015-10-31 03:03:16+00:00,4,7,Quick three minute guide on Bordeaux! https://t.co/OTUnmCN17u
2845,2015-10-30 22:42:18+00:00,1,7,"Washington’s wine history: A Confederate soldier, prohibition and a vine planted in 1872 https://t.co/GKzEbxFJvX"
2846,2015-10-30 19:44:11+00:00,1,2,Have you ever wondered why vintage wines are so expensive? https://t.co/PbcXu7c28D
2847,2015-10-30 17:10:07+00:00,6,9,To all the UK folks who love candy: We have a candy-wine pairing guide for you too. Check it out: https://t.co/qutpfdUB2i
2848,2015-10-30 03:03:11+00:00,2,3,"Gigondas, a Red That Takes You Into the Woods https://t.co/4KecOddnx0"
2849,2015-10-29 19:35:54+00:00,7,8,Why Are Some Wines So Expensive? https://t.co/JeVQlYBjIr https://t.co/XpPR5tbyBX
2850,2015-10-28 19:44:01+00:00,21,5,What you wanted to know about Bordeaux but were afraid to ask: https://t.co/201kpgnpDH https://t.co/ba5hleBzKm
